CustomerID,Age,Gender,Tenure,MonthlyCharges,ServiceUsage,ContractType,PaymentMethod,CustomerSupportCalls,ChurnCategory
CUST01318,27.367586064874626,Male,6.618384154243114,82.36930555649842,1.0,One-Year,Credit Card,3.0,Low Risk
CUST01319,,Male,25.001811750917355,92.00325477260235,26.36118876454895,Two-Year,Electronic Check,2.0,High Risk
CUST01320,50.77043861741204,Female,26.7062227906742,11.783211814487231,2.59806415991556,Two-Year,Electronic Check,3.0,Low Risk
CUST01321,36.57269601134084,Male,20.396666139084584,99.01920751475923,12.973747116491857,Two-Year,Mailed Check,2.0,Low Risk
CUST01322,45.08733659678934,Female,15.387545936431229,114.34577972958823,9.10729846670856,One-Year,Electronic Check,3.0,Low Risk
CUST01323,22.213267836607585,Male,23.4058834216417,33.2884864042423,12.894740715837408,One-Year,Credit Card,3.0,Low Risk
CUST01324,29.56563676358457,Female,19.70895484964911,81.70236400971396,7.898954969718407,Month-to-Month,Mailed Check,3.0,Low Risk
CUST01325,65.49672655565848,Female,25.320002128058356,86.73398462853702,3.7122961661373113,Two-Year,Electronic Check,0.0,Low Risk
CUST01326,38.73162572595757,Male,25.42700361916926,88.50358844197251,14.959409696039494,Two-Year,,1.0,Low Risk
CUST01327,,Female,9.776887251152324,53.69603092972461,3.1817081117025565,One-Year,,1.0,Low Risk
CUST01328,53.59227901227453,Male,16.555130879171706,128.1510230083115,27.346153567650873,One-Year,Mailed Check,0.0,Medium Risk
CUST01329,23.1913174849138,Male,8.724819620373177,84.38941193464669,5.561336196248013,Month-to-Month,Mailed Check,2.0,Low Risk
CUST01330,41.99136729482392,Female,22.684473883552794,13.663476033189795,5.254908541241713,Month-to-Month,Mailed Check,0.0,Low Risk
CUST01331,38.7136332850888,Female,25.10643526772287,58.72842878844851,11.162490490419179,Month-to-Month,Mailed Check,4.0,Low Risk
CUST01332,45.913616564349645,Female,23.59684077399442,36.729012306307055,5.508873373104063,One-Year,Credit Card,3.0,Low Risk
CUST01333,40.35736133030819,Male,11.87239328467125,65.01005070601127,1.8579338216031183,One-Year,Credit Card,5.0,Low Risk
CUST01334,19.910300758714744,Male,15.266000893609528,33.04344434579367,33.69201691827863,Two-Year,Electronic Check,1.0,High Risk
CUST01335,53.38978421433825,Female,18.529658600785716,97.76537516326792,11.643294872975083,Month-to-Month,Bank Transfer,2.0,Low Risk
CUST01336,39.688078828182476,Female,24.031003606738246,77.4258833835991,9.359429450365237,Two-Year,Credit Card,6.0,Low Risk
CUST01337,35.89266758930644,Female,23.24253425058597,55.08266045726447,1.6438989632152612,Two-Year,Bank Transfer,5.0,High Risk
CUST01338,28.356577921036518,Female,26.110893327850103,72.04905640665376,19.699716771824654,Month-to-Month,,0.0,Low Risk
CUST01339,57.811380100450606,Male,23.45569401436829,51.18783742692759,10.94723925271207,One-Year,Electronic Check,2.0,Low Risk
CUST01340,,Male,8.801221284812513,96.70292923765761,8.674179302128797,One-Year,Electronic Check,1.0,Low Risk
CUST01341,38.36203824574603,Female,5.908077819412416,32.611308583299255,1.9946984946329471,One-Year,Credit Card,0.0,Low Risk
CUST01342,50.783451893885,Female,14.706312455718724,22.627315523134058,12.638507064919542,Two-Year,Electronic Check,1.0,Low Risk
CUST01343,55.417873308118956,Male,,55.8563385258031,3.9362040963662928,Month-to-Month,Electronic Check,0.0,Low Risk
CUST01344,44.79510998152598,Male,25.48206089905727,65.94335536983192,6.045680627409488,Month-to-Month,Bank Transfer,4.0,Low Risk
CUST01345,51.552078222753664,Female,11.801718699578352,38.69125501932139,1.998361513700646,Two-Year,Mailed Check,4.0,Low Risk
CUST01346,31.98400820747829,Female,18.36147475132533,50.92493938418862,1.0,Month-to-Month,Mailed Check,,Low Risk
CUST01347,57.98747842267569,Female,,72.57005946447701,13.981299979868355,Month-to-Month,Bank Transfer,0.0,Low Risk
CUST01348,48.91577666395921,Male,24.0546191005917,89.81271904401851,8.387056045490004,Two-Year,Mailed Check,0.0,Low Risk
CUST01349,37.14359681829385,Male,26.62242112234532,93.55075451797877,1.2101592959744902,Two-Year,Credit Card,1.0,Low Risk
CUST01350,45.426537176463206,Female,17.730124343205368,44.003389296473365,1.9188176352546649,Two-Year,,1.0,Low Risk
CUST01351,51.17424800456706,Female,16.40609269709222,138.96933194915684,18.268382017332947,Two-Year,Bank Transfer,1.0,Medium Risk
CUST01352,46.6526433208567,Female,23.790357579229987,90.2674802890877,18.31375072055341,Two-Year,Mailed Check,2.0,Low Risk
CUST01353,43.68437760718092,Male,20.03184326860832,71.50276200017323,9.763770028374697,Month-to-Month,Electronic Check,1.0,Low Risk
CUST01354,28.75751834704573,Female,24.41136247204327,78.65323419285217,1.8221426727195467,Month-to-Month,Bank Transfer,1.0,Low Risk
CUST01355,46.3656226079635,Male,11.05995929825517,95.27076701521486,15.090878169176607,Month-to-Month,Electronic Check,0.0,Low Risk
CUST01356,64.30416339375927,Female,9.506929164278478,93.13304121645885,6.0863120833677185,,Credit Card,2.0,Low Risk
CUST01357,,Female,21.283791719087787,51.881694039104374,15.19098654571319,Two-Year,Bank Transfer,3.0,Low Risk
CUST01358,44.42606566874147,Male,7.113679517173711,44.74999040600002,12.648666865103262,One-Year,,2.0,Low Risk
CUST01359,41.24232751073721,Female,20.0,150.26412197783182,12.650106149660754,One-Year,Credit Card,1.0,Medium Risk
CUST01360,44.18529469241248,Male,13.739334169513153,53.00541345936861,,One-Year,Bank Transfer,2.0,Low Risk
CUST01361,33.92527229854634,Male,13.44516610663149,49.20100786488175,18.61540997873534,One-Year,Credit Card,0.0,Low Risk
CUST01362,50.81607685762738,Male,24.09616164628858,34.274483059354225,5.694859192195601,Two-Year,Electronic Check,2.0,Low Risk
CUST01363,41.82506451389021,Female,19.64901222639738,86.25771295132053,15.551504741204251,Two-Year,Electronic Check,2.0,Low Risk
CUST01364,39.00599203523911,Female,16.81516303531967,85.41722128271213,3.281880782474687,Month-to-Month,Credit Card,0.0,Low Risk
CUST01365,28.8075539681152,Female,9.14063383945489,87.24750120478062,12.5433598282695,Month-to-Month,Electronic Check,2.0,Low Risk
CUST01366,45.9675728618191,Male,19.323144617158217,163.71581824167197,3.038714204482652,Two-Year,Mailed Check,2.0,Medium Risk
CUST01367,31.536194375476313,Female,22.79095895738326,79.05665890249185,11.823367386234054,Two-Year,Credit Card,1.0,Low Risk
CUST01368,49.07239645879204,Female,19.976124937971495,96.57974947438704,8.503740831367484,One-Year,Electronic Check,1.0,Low Risk
CUST01369,30.81553789668466,Male,15.431501394318563,25.69373250832028,14.328698677473655,Month-to-Month,Mailed Check,2.0,Low Risk
CUST01370,38.31184909663022,Male,14.842207308446461,58.31070265498466,1.8726330606886876,Month-to-Month,Electronic Check,2.0,Low Risk
CUST01371,36.479377815369006,Male,24.642361272469383,,13.818601957179656,Two-Year,Electronic Check,1.0,Low Risk
CUST01372,20.882379895668436,Female,20.0,168.98712800788022,8.055978607898757,One-Year,Bank Transfer,2.0,Medium Risk
CUST01373,54.44222652401861,Female,20.0,129.7525140835237,9.733014300943687,One-Year,Credit Card,3.0,Medium Risk
CUST01374,45.8739035192522,Male,25.415413422208882,71.73257499295758,15.95518345591167,One-Year,Credit Card,1.0,Low Risk
CUST01375,22.29621340879702,Male,24.478715922838283,52.89347699138751,1.0,Two-Year,Bank Transfer,1.0,Low Risk
CUST01376,40.53116665285341,Male,12.496454462677004,98.1612814224572,1.3646885466734537,Month-to-Month,Mailed Check,1.0,Low Risk
CUST01377,25.447524557274598,Female,24.29118755912526,88.42396472303855,18.491032535229866,One-Year,Mailed Check,7.0,Low Risk
CUST01378,46.479878347530544,Female,16.755570436408725,34.792711472119024,5.742773744525017,One-Year,Electronic Check,0.0,Low Risk
CUST01379,,Female,12.32428509624804,109.21943445680269,10.272898163412949,Two-Year,Credit Card,1.0,Medium Risk
CUST01380,,Male,20.0,149.92543614459365,9.40117895856929,Month-to-Month,Credit Card,5.0,Medium Risk
CUST01381,56.53881755415624,Male,25.496008017393745,76.2065886675344,,Two-Year,Credit Card,2.0,Low Risk
CUST01382,55.5614241885027,Female,,45.47583741585768,13.585431498087956,Month-to-Month,,2.0,Low Risk
CUST01383,27.15505802423933,Male,23.345194527535796,93.62041436670665,10.005636913932904,Month-to-Month,Mailed Check,5.0,Low Risk
CUST01384,55.90598377181926,Male,18.97816277035385,141.23228455890873,6.9375102116822145,One-Year,Mailed Check,3.0,Medium Risk
CUST01385,30.42877533352344,Male,20.438984788824044,90.71763365709444,6.425324907090094,One-Year,Credit Card,6.0,Low Risk
CUST01386,30.7520385438687,Male,15.52450805428137,51.74329321696258,31.134811373154797,One-Year,Bank Transfer,1.0,Low Risk
CUST01387,63.79987608388559,Female,25.47895499981726,57.827670368738644,13.346755022324206,One-Year,Bank Transfer,2.0,Low Risk
CUST01388,41.81596862110834,Female,17.89419133325679,59.306712242100375,1.0476708239433785,One-Year,Credit Card,3.0,Low Risk
CUST01389,30.55035065721897,Female,8.812302823297603,80.41992275085173,6.57275897859264,Two-Year,Electronic Check,1.0,Low Risk
CUST01390,33.651819445048915,Female,3.109311599270106,121.5423256596148,,One-Year,Mailed Check,1.0,Medium Risk
CUST01391,54.507331083296236,Male,14.844194083570038,84.74869043889953,5.887510749575541,Month-to-Month,Mailed Check,2.0,Low Risk
CUST01392,35.03528951077605,Male,23.945105207310675,42.290157323383895,11.913664830550708,Month-to-Month,Credit Card,0.0,Low Risk
CUST01393,40.95771208020808,Female,24.202138829028332,22.67789109614852,6.270684262475267,One-Year,Credit Card,4.0,Low Risk
CUST01394,47.19962012322274,Male,9.319341217787372,122.84910936508302,19.709082435692547,Month-to-Month,Electronic Check,2.0,Medium Risk
CUST01395,26.63519313473985,Male,24.085697016693096,39.778229830271144,6.889526977118847,Month-to-Month,Bank Transfer,3.0,Low Risk
CUST01396,27.950535455769668,Female,,85.70844825052542,2.664978326253711,Month-to-Month,Mailed Check,4.0,Low Risk
CUST01397,74.80243743031753,Female,18.696735411578583,157.47067784329508,9.677236639136387,One-Year,Bank Transfer,2.0,Medium Risk
CUST01398,62.26055131807672,Female,8.740323140886545,61.29591355386146,11.027382676760125,One-Year,Credit Card,1.0,Low Risk
CUST01399,64.38206789065131,Female,23.440816465059203,75.77952027449167,12.593189896551213,Month-to-Month,Credit Card,2.0,Low Risk
CUST01400,74.9034197148195,Male,15.949519839538748,47.00440402962263,,Month-to-Month,,0.0,Low Risk
CUST01401,43.293322395966726,Female,12.262978934020648,32.60917585778586,2.896042577502152,Two-Year,Credit Card,1.0,Low Risk
CUST01402,46.64911575159531,Male,14.346933903809083,156.35596961348227,,Two-Year,Mailed Check,3.0,Medium Risk
CUST01403,47.36525746611061,Male,7.7453974938444,76.1747237276149,2.212939965119064,Two-Year,Bank Transfer,2.0,Low Risk
CUST01404,38.85903875603002,Male,25.21857098114822,42.539254389280416,,Month-to-Month,Credit Card,3.0,Low Risk
CUST01405,27.155224967249417,Female,25.380526517796817,86.66799214187056,11.347491909952993,Two-Year,Credit Card,3.0,High Risk
CUST01406,43.447956614856395,Male,15.820006818914297,97.46060979635682,2.8429215545729667,Two-Year,Bank Transfer,0.0,Low Risk
CUST01407,52.44399251138275,Male,23.710309803355237,91.75787689534882,14.179271249542564,One-Year,Bank Transfer,3.0,Low Risk
CUST01408,19.474977585855644,Male,25.734231661303177,53.59491557693607,11.5805414819601,,Mailed Check,3.0,Low Risk
CUST01409,45.501801833629244,Female,21.386025983664958,60.86177525427065,6.544836635519525,One-Year,Credit Card,3.0,Low Risk
CUST01410,66.0143888288296,Male,25.00148096252168,74.31620579231662,18.844528351746625,One-Year,Mailed Check,1.0,Low Risk
CUST01411,41.29727156250652,Female,24.104830229871194,88.66200657415001,3.623879402595149,Two-Year,Mailed Check,3.0,Low Risk
CUST01412,20.671988829779288,Female,14.834323686151555,58.97682196024655,6.107537035541595,Two-Year,Electronic Check,5.0,Low Risk
CUST01413,35.28414082611591,Male,12.44668248970466,49.0061613681207,1.0658219782993517,One-Year,Mailed Check,2.0,Low Risk
CUST01414,49.92888571873911,Female,7.603799754887252,69.4875766552097,4.850500577439629,One-Year,Bank Transfer,2.0,Low Risk
CUST01415,50.43200436633585,Female,21.692195605168656,80.06754273806713,7.279907317068522,Month-to-Month,Bank Transfer,1.0,Low Risk
CUST01416,43.43673480258091,Male,,52.152079476530986,3.3833185575154943,One-Year,Mailed Check,2.0,Medium Risk
CUST01417,28.36476898717946,Female,,123.60452782035264,4.105423608391378,Two-Year,Electronic Check,3.0,Medium Risk
CUST01418,40.07791441665332,Female,,135.51151039388037,33.429854297917764,,Credit Card,1.0,Medium Risk
CUST01419,28.416147934873933,Female,24.304403157159605,72.44551761778936,1.4330651979315154,One-Year,Mailed Check,3.0,Low Risk
CUST01420,56.94149503174674,Male,16.647054035645027,35.72750938255344,3.925413897393309,Month-to-Month,Mailed Check,1.0,Low Risk
CUST01421,53.66504389799075,Male,25.241240309803402,72.71424509131148,,Month-to-Month,Electronic Check,1.0,Low Risk
CUST01422,39.669878006855235,Male,13.268366733814503,53.447214857514865,6.907145589645168,One-Year,Mailed Check,2.0,Low Risk
CUST01423,39.881611674804724,Male,23.374268707095446,84.75751121508517,4.396412438370047,One-Year,Bank Transfer,1.0,Medium Risk
CUST01424,34.24210002759368,Female,20.114847640950025,20.43464051446282,2.5718157741149645,,Bank Transfer,1.0,Low Risk
CUST01425,39.86901954430322,Male,6.05810700732334,136.8417035926767,24.72613894392525,,Credit Card,3.0,Medium Risk
CUST01426,39.938690733789116,Male,24.118803370199196,41.30670128240821,2.70513583805387,Two-Year,Electronic Check,4.0,Low Risk
CUST01427,29.782528008076113,Male,9.245007183956298,72.2772717259871,2.2281137423068067,Two-Year,,1.0,Low Risk
CUST01428,38.249326847420306,Male,12.6573850711805,34.37795823201449,6.838012734946277,Two-Year,Credit Card,1.0,Low Risk
CUST01429,39.62020678733825,Female,20.0,147.71185135277327,13.502190218096729,Month-to-Month,Bank Transfer,,Medium Risk
CUST01430,70.12493384563686,Male,11.432615859929706,126.2311256155144,4.406447359576228,One-Year,Credit Card,2.0,Medium Risk
CUST01431,49.04754825334488,Female,27.14903028164828,94.73021490704389,6.2855455397633335,Month-to-Month,Electronic Check,4.0,Low Risk
CUST01432,60.023202174028455,Male,11.110485074334552,67.74356433649301,17.63849876597516,One-Year,Credit Card,2.0,Low Risk
CUST01433,41.338260455431666,Male,12.427399809906348,67.94526923621933,7.054986037135949,One-Year,Mailed Check,2.0,Low Risk
CUST01434,56.7073824869737,Female,20.0,117.1535380044472,16.301395795768357,One-Year,Mailed Check,1.0,Medium Risk
CUST01435,52.69651481053701,,25.694340335965702,48.70267900745699,15.485515508579983,One-Year,Mailed Check,3.0,Medium Risk
CUST01436,25.236472081351685,Female,7.330331042872636,88.10187206546453,,Two-Year,,2.0,Low Risk
CUST01437,43.03227781350317,Male,9.047947838420605,88.973346411384,10.849810147182188,Month-to-Month,Bank Transfer,1.0,Low Risk
CUST01438,29.711381309445258,Female,26.08949492897545,20.105086569207643,2.646471979723983,Month-to-Month,Mailed Check,2.0,Low Risk
CUST01439,33.087629364573004,Female,20.0,129.79269171133794,29.903169374907797,Two-Year,Bank Transfer,3.0,Medium Risk
CUST01440,46.558132678241236,Female,25.06785240780502,77.06090022025185,9.139554487315033,Month-to-Month,Credit Card,1.0,Low Risk
CUST01441,21.898769402926934,Female,8.968854065999059,93.61991512554611,26.647911922380345,Month-to-Month,Credit Card,4.0,Low Risk
CUST01442,59.204357848469265,Female,24.89692838292309,17.105568895786583,20.092265937533,Two-Year,Credit Card,1.0,Low Risk
CUST01443,44.99878088304725,Male,15.360161710363109,91.46523080066888,,Month-to-Month,Bank Transfer,3.0,Low Risk
CUST01444,36.709634919663735,Male,20.0,156.4358776656761,13.665550753685718,Month-to-Month,Bank Transfer,3.0,Medium Risk
CUST01445,36.4889078877115,Male,25.745011365890935,45.51183425057535,4.499289189983611,Month-to-Month,Bank Transfer,0.0,Low Risk
CUST01446,34.11237093422168,Male,24.95371313971195,75.49174834093515,4.739820968762277,Month-to-Month,Credit Card,3.0,Low Risk
CUST01447,27.87675875381815,Male,25.31229789204032,88.25294927925485,7.376379614898979,Two-Year,Credit Card,3.0,Low Risk
CUST01448,45.269472020317366,Female,21.67714204592748,86.56706639840189,3.8184308005658565,Month-to-Month,Credit Card,3.0,Low Risk
CUST01449,38.50731691861611,Male,11.553247506205649,155.3777664652973,18.79063989914715,Two-Year,Electronic Check,0.0,Medium Risk
CUST01450,33.28910866708227,Male,12.802724925016792,62.8210968323763,19.28916079483328,Two-Year,Bank Transfer,3.0,Low Risk
CUST01451,34.86466090989844,Male,6.35894670497369,91.31931906639304,12.369739960193453,One-Year,Credit Card,3.0,Low Risk
CUST01452,39.81919028119592,Male,3.28592528661879,129.92500613115675,12.886905851699474,One-Year,Electronic Check,3.0,Medium Risk
CUST01453,58.66913249915505,Female,25.89930735859133,60.67740202923569,17.191735259242837,Month-to-Month,Mailed Check,1.0,Low Risk
CUST01454,29.8373091336371,Male,20.0,119.00572250190206,15.562207903419157,Two-Year,Mailed Check,1.0,Medium Risk
CUST01455,46.660026409446424,Male,14.886963778807498,30.93719773955528,9.609413839934177,Two-Year,Bank Transfer,4.0,Low Risk
CUST01456,53.11386649944093,Female,21.08090638792505,64.3638434927081,17.535323699916383,One-Year,Bank Transfer,3.0,Low Risk
CUST01457,40.143573446764115,Female,16.555965016835437,13.535886817301048,4.4629300824046165,One-Year,Bank Transfer,4.0,Low Risk
CUST01458,55.86851446782717,Female,24.987723155865524,44.27215116205875,20.679734416055894,Two-Year,Credit Card,0.0,Low Risk
CUST01459,32.34090774375817,Female,25.503226706484995,59.32363192654685,24.390242448300107,Two-Year,Electronic Check,1.0,Low Risk
CUST01460,56.5352191749597,Male,24.803732406713888,24.329809006080325,7.2144000288930314,Month-to-Month,Mailed Check,0.0,Low Risk
CUST01461,30.29338652905913,Female,11.455357714077616,25.551844994779707,6.322538196420751,Month-to-Month,Electronic Check,3.0,Low Risk
CUST01462,40.72752360716016,Female,11.015438015310917,38.5504924303408,2.7259774318308985,Two-Year,Bank Transfer,0.0,Low Risk
CUST01463,35.03634021280874,Male,19.155333229825025,166.11165520577543,5.994135904391982,Two-Year,Credit Card,1.0,Medium Risk
CUST01464,,Female,16.574486983257966,143.96318256309735,24.453666075654258,Two-Year,Electronic Check,,Medium Risk
CUST01465,57.06225181210016,Female,25.169750990699846,42.97645167608623,10.00147252781079,Two-Year,,3.0,Medium Risk
CUST01466,34.81232791997312,Female,3.0761103387410857,35.25389270266926,16.61173629303754,One-Year,Credit Card,9.0,High Risk
CUST01467,31.354955270652795,Female,10.970379004915348,85.85717278875427,10.965898225431117,Month-to-Month,Bank Transfer,2.0,Low Risk
CUST01468,37.47624693793173,Male,24.310548300736272,38.359687864132056,,Two-Year,,4.0,Medium Risk
CUST01469,55.634677555263636,Male,5.533350358596819,147.63761157049763,17.860813243542115,Month-to-Month,Electronic Check,1.0,Medium Risk
CUST01470,39.88604771118422,Female,,63.738361071542435,22.674171472934685,Two-Year,,5.0,Low Risk
CUST01471,53.320995319985926,Male,16.600364978425926,82.40280048746595,4.812754396899518,Month-to-Month,Mailed Check,0.0,Low Risk
CUST01472,61.65000290538579,Female,24.834503471947887,84.67588400053799,1.9320745219013942,Two-Year,Bank Transfer,3.0,Low Risk
CUST01473,46.98194522962065,Female,26.016862147101534,57.7316023228137,13.125962914047612,Two-Year,Electronic Check,5.0,Low Risk
CUST01474,52.07491826143391,Male,23.71757957449713,78.08796910334692,8.69268337855503,Month-to-Month,Mailed Check,1.0,Low Risk
CUST01475,39.984205523570864,Female,15.729185917321235,84.49555095171235,,Month-to-Month,Mailed Check,2.0,Low Risk
CUST01476,40.251113030235196,Female,18.724318491181435,86.51134022583155,15.189520647511177,Two-Year,Credit Card,0.0,Low Risk
CUST01477,60.958146202462395,Male,20.0,140.30992916414692,28.638894718554422,One-Year,Electronic Check,1.0,Medium Risk
CUST01478,30.942421370638094,Female,24.52331417725111,99.00167911346341,23.48022797890918,One-Year,Credit Card,4.0,Low Risk
CUST01479,53.124515760533846,Male,15.499288936173937,60.512994391540325,29.54914845786216,One-Year,,4.0,Low Risk
CUST01480,,Female,24.22153523688162,69.39789916877393,9.509521776771509,Month-to-Month,Bank Transfer,0.0,Low Risk
CUST01481,46.44904793786918,Male,25.908605311289758,94.00023556042193,5.442448514706553,Two-Year,Electronic Check,2.0,Low Risk
CUST01482,18.684476870382372,Female,23.911075344692335,92.12652724417555,6.514629718593294,One-Year,,3.0,Low Risk
CUST01483,20.520815720361952,Male,20.0,134.63207609161736,20.257870013383858,One-Year,Mailed Check,4.0,Medium Risk
CUST01484,20.698635800332582,Male,24.352854235003523,92.20555297564266,2.868944229815617,Month-to-Month,Electronic Check,3.0,Medium Risk
CUST01485,24.008658232025894,Female,25.507374523492004,83.37696999468525,6.816214137035686,Month-to-Month,Bank Transfer,1.0,Low Risk
CUST01486,71.46894698066453,Male,16.122882024186143,61.84487283749184,6.700983926374839,Two-Year,,2.0,Low Risk
CUST01487,24.422432791998276,Male,11.732359365746133,48.74390465560839,4.345568896724143,Two-Year,Mailed Check,3.0,Low Risk
CUST01488,29.696744620476046,Male,20.0,154.77304701060064,12.517955272396367,Two-Year,Bank Transfer,2.0,Medium Risk
CUST01489,42.13201544711651,Male,17.83625423502658,90.6610324716459,2.423378346651253,One-Year,Bank Transfer,5.0,Low Risk
CUST01490,47.164450807686165,Female,19.983143763502603,68.36224552616345,1.8398557345280855,Two-Year,Credit Card,3.0,Low Risk
CUST01491,49.265948902003906,Female,18.882455241474684,123.92857918723544,6.356678983862604,Two-Year,Mailed Check,1.0,Medium Risk
CUST01492,37.30012436977585,Male,14.886299548378831,138.53812029936182,35.382314504080924,Two-Year,Bank Transfer,5.0,Medium Risk
CUST01493,36.233289131220864,Female,25.306830183770323,40.08328481221596,12.40181958714019,Month-to-Month,Bank Transfer,2.0,Low Risk
CUST01494,40.37952202234294,Female,14.399916597848456,56.01082527962096,4.067974869814654,Month-to-Month,,0.0,Low Risk
CUST01495,40.83504577211525,Male,2.115236620732226,139.04851411854804,7.294855663691189,Month-to-Month,,2.0,Medium Risk
CUST01496,50.34472646236305,Male,17.493430523829815,84.24271120906964,21.73126740106944,Month-to-Month,Credit Card,2.0,Low Risk
CUST01497,64.2319204715539,Male,6.535961277490902,152.4871561100154,17.87780009598559,Two-Year,Credit Card,2.0,Medium Risk
CUST01498,44.87560017320426,Male,9.202706097418996,49.59279561358302,2.201303315257962,,Credit Card,1.0,Low Risk
CUST01499,33.525286040452656,Male,24.065040080279537,56.490802933540145,5.869312733942315,One-Year,Credit Card,1.0,Low Risk
CUST01500,71.83818861785979,Male,7.336954665424894,148.4726291996831,5.403230424828827,Two-Year,Credit Card,3.0,Medium Risk
CUST01501,40.60475977311919,Male,22.470797878099816,66.10855167733801,33.69201691827863,Month-to-Month,Bank Transfer,1.0,Low Risk
CUST01502,58.14777681869879,Male,24.74065097366175,41.323673327591806,15.175903233223899,Two-Year,Credit Card,2.0,Low Risk
CUST01503,33.35346236480601,Female,15.070619636438671,69.70032441070215,13.185569552005125,Month-to-Month,Mailed Check,2.0,Low Risk
CUST01504,33.330505858574575,Male,21.128438877053124,70.33497923071945,3.8244992515252942,Month-to-Month,Bank Transfer,2.0,High Risk
CUST01505,33.77092298563365,Male,22.817590982941446,60.35248283270299,13.174938080001496,One-Year,Electronic Check,3.0,Low Risk
CUST01506,,Male,15.632903665617583,50.12415734949128,12.27978554939931,One-Year,Credit Card,0.0,Low Risk
CUST01507,41.317423230881346,Male,8.823147931992255,94.24364205667756,13.138968191951319,Month-to-Month,Credit Card,1.0,Low Risk
CUST01508,31.904292543319478,Male,24.54037910842036,53.500600649910936,4.838397268724434,One-Year,Credit Card,0.0,Low Risk
CUST01509,54.25009747322944,Male,24.95065907192763,63.69652427448955,4.5983127012377265,Month-to-Month,Bank Transfer,,Low Risk
CUST01510,43.010048687946494,Male,8.169480525086486,65.80145475174473,5.366971713289864,,Mailed Check,4.0,Low Risk
CUST01511,40.38973187603612,Female,24.70195001768592,75.054100068764,6.1502029368371165,Month-to-Month,Bank Transfer,2.0,Low Risk
CUST01512,44.031092409996376,Female,24.250080402191127,10.72370906626442,3.0548654819147614,Two-Year,Credit Card,0.0,Low Risk
CUST01513,29.441512486613433,Male,25.76606811377595,46.79113722451888,8.017936995892978,One-Year,Electronic Check,3.0,Low Risk
CUST01514,31.312749406363544,Male,26.51479412076233,60.700267110962756,,Month-to-Month,Credit Card,1.0,Low Risk
CUST01515,29.332000858036032,Female,24.766768369021605,97.52839309331279,3.611519130061724,,Mailed Check,1.0,Low Risk
CUST01516,33.22914926853432,Male,10.593666293722134,131.1041365228777,12.446192064963704,Two-Year,Credit Card,2.0,Medium Risk
CUST01517,48.481415682148445,Male,24.750830244619088,44.21267944621644,30.550205736262424,Two-Year,Bank Transfer,0.0,Low Risk
CUST01518,57.54171447390412,Male,25.26437369244171,88.09144104136462,12.64087002982862,Two-Year,Mailed Check,2.0,Low Risk
CUST01519,38.56265802404994,Male,22.615635603987794,64.13432987859977,24.631975185870388,Month-to-Month,Mailed Check,4.0,Low Risk
CUST01520,57.41674135689703,Male,24.9519352444949,36.06652060032772,18.29636640703869,One-Year,Bank Transfer,0.0,Low Risk
CUST01521,21.889260757729254,Male,25.072274323652657,23.07383584900066,10.757493193042599,Month-to-Month,Credit Card,1.0,Low Risk
CUST01522,28.840213780685524,Male,18.53745324259863,125.51112466951183,15.841306167688352,Two-Year,Electronic Check,3.0,Medium Risk
CUST01523,36.07333790559921,Male,16.918187202556837,39.433159402128545,5.7801249032215205,One-Year,Bank Transfer,,Low Risk
CUST01524,58.16997612943037,Female,25.067169541257833,34.364743272987745,11.944054148842344,Month-to-Month,Electronic Check,0.0,Low Risk
CUST01525,38.88532369434741,Female,7.064249622987469,56.914208855604436,32.224036322029136,One-Year,Mailed Check,3.0,Low Risk
CUST01526,31.10048893354437,Female,20.0,124.80541489081112,16.079739230984504,One-Year,,3.0,Medium Risk
CUST01527,35.53237543064323,Female,25.811856058420677,43.54987960753459,5.3607791270482865,Month-to-Month,Mailed Check,4.0,Low Risk
CUST01528,36.420955766808326,Female,19.920108638682624,61.360464305619196,4.949264562790698,Two-Year,Mailed Check,2.0,Low Risk
CUST01529,39.952584078226394,Female,10.441185851533252,53.906007115341964,,One-Year,Bank Transfer,2.0,Low Risk
CUST01530,45.34316783716642,Male,24.97349241685945,74.48159667738074,,Two-Year,Mailed Check,4.0,Low Risk
CUST01531,29.688330855974527,Male,4.848123460978786,164.85832119901156,17.752530041900016,Two-Year,Electronic Check,2.0,Medium Risk
CUST01532,40.16152388293879,Female,20.0,138.94185848217927,10.286325510039056,Two-Year,Bank Transfer,2.0,Medium Risk
CUST01533,46.785578110836326,Male,19.33566399765843,95.11897476309065,4.601732125732369,One-Year,Mailed Check,2.0,Low Risk
CUST01534,50.40999078636193,Female,25.40502406869294,69.66595258621776,9.394476006399318,Two-Year,Credit Card,2.0,Low Risk
CUST01535,,Female,7.380768120268604,40.626906956996,3.252719183413006,Month-to-Month,Mailed Check,3.0,Low Risk
CUST01536,56.37274126199009,Male,20.0,143.89461338583737,31.40965208724991,Two-Year,Credit Card,2.0,Medium Risk
CUST01537,44.1392853785915,Female,20.0,121.35666631634533,14.266679446056614,,Mailed Check,1.0,Medium Risk
CUST01538,,Male,24.304824833949745,78.33138953876735,18.534017042836627,Two-Year,Mailed Check,1.0,Medium Risk
CUST01539,71.07304044757124,Male,13.958548248034013,86.16687178474304,3.6157402957223272,Month-to-Month,Mailed Check,1.0,Low Risk
CUST01540,28.920494202754668,Male,15.168434533945199,37.04277731500938,11.61957316832845,Two-Year,Credit Card,3.0,Low Risk
